unique_id,session,bbid,ward,alderperson,vote
2015-2016-6,2015-2016,6,18,Terry Kennedy,Aye
2015-2016-6,2015-2016,6,19,Marlene E Davis,Aye
2015-2016-6,2015-2016,6,20,Cara Spencer,Aye
2015-2016-6,2015-2016,6,22,Jeffrey L Boyd,Aye
2015-2016-6,2015-2016,6,23,Joseph Vaccaro,Aye
2015-2016-6,2015-2016,6,24,Scott Ogilvie,Aye
2015-2016-6,2015-2016,6,25,Shane Cohn,Aye
2015-2016-6,2015-2016,6,26,Frank Williamson,Aye
2015-2016-6,2015-2016,6,27,Chris Carter,Aye
2015-2016-6,2015-2016,6,28,Lyda Krewson,Aye
2015-2016-6,2015-2016,6,President,Lewis E Reed,Aye
2015-2016-6,2015-2016,6,3,Freeman M Bosley Sr.,Absent
2015-2016-6,2015-2016,6,4,Samuel L Moore,Absent
2015-2016-6,2015-2016,6,8,Stephen Conway,Absent
2015-2016-6,2015-2016,6,17,Joseph D Roddy,Absent
2015-2016-6,2015-2016,6,21,Antonio D French,Absent
2015-2016-8,2015-2016,8,1,Sharon Tyus,Aye
2015-2016-8,2015-2016,8,2,Dionne Flowers,Aye
2015-2016-8,2015-2016,8,5,Tammika Hubbard,Aye
2015-2016-8,2015-2016,8,6,Christine Ingrassia,Aye
2015-2016-8,2015-2016,8,7,Jack Coatar,Aye
2015-2016-8,2015-2016,8,9,Kenneth Ortmann,Aye
2015-2016-8,2015-2016,8,10,Joseph Vollmer,Aye
2015-2016-8,2015-2016,8,11,Thomas A Villa,Aye
2015-2016-8,2015-2016,8,12,Larry Arnowitz,Aye
2015-2016-8,2015-2016,8,13,Beth Murphy,Aye
2015-2016-8,2015-2016,8,14,Carol Howard,Aye
2015-2016-8,2015-2016,8,15,Megan E. Green,Aye
2015-2016-8,2015-2016,8,16,Donna Baringer,Aye
2015-2016-8,2015-2016,8,18,Terry Kennedy,Aye
2015-2016-8,2015-2016,8,19,Marlene E Davis,Aye
2015-2016-8,2015-2016,8,20,Cara Spencer,Aye
2015-2016-8,2015-2016,8,22,Jeffrey L Boyd,Aye
2015-2016-8,2015-2016,8,23,Joseph Vaccaro,Aye
2015-2016-8,2015-2016,8,24,Scott Ogilvie,Aye
2015-2016-8,2015-2016,8,25,Shane Cohn,Aye
2015-2016-8,2015-2016,8,26,Frank Williamson,Aye
2015-2016-8,2015-2016,8,27,Chris Carter,Aye
2015-2016-8,2015-2016,8,28,Lyda Krewson,Aye
2015-2016-8,2015-2016,8,President,Lewis E Reed,Aye
2015-2016-8,2015-2016,8,3,Freeman M Bosley Sr.,Absent
2015-2016-8,2015-2016,8,4,Samuel L Moore,Absent
2015-2016-8,2015-2016,8,8,Stephen Conway,Absent
2015-2016-8,2015-2016,8,17,Joseph D Roddy,Absent
2015-2016-8,2015-2016,8,21,Antonio D French,Absent
2015-2016-10,2015-2016,10,1,Sharon Tyus,Aye
2015-2016-10,2015-2016,10,2,Dionne Flowers,Aye
2015-2016-10,2015-2016,10,5,Tammika Hubbard,Aye
2015-2016-10,2015-2016,10,6,Christine Ingrassia,Aye
2015-2016-10,2015-2016,10,7,Jack Coatar,Aye
2015-2016-10,2015-2016,10,9,Kenneth Ortmann,Aye
2015-2016-10,2015-2016,10,10,Joseph Vollmer,Aye
2015-2016-10,2015-2016,10,11,Thomas A Villa,Aye
2015-2016-10,2015-2016,10,12,Larry Arnowitz,Aye
2015-2016-10,2015-2016,10,13,Beth Murphy,Aye
2015-2016-10,2015-2016,10,14,Carol Howard,Aye
2015-2016-10,2015-2016,10,15,Megan E. Green,Aye
2015-2016-10,2015-2016,10,16,Donna Baringer,Aye
2015-2016-10,2015-2016,10,18,Terry Kennedy,Aye
2015-2016-10,2015-2016,10,19,Marlene E Davis,Aye
2015-2016-10,2015-2016,10,20,Cara Spencer,Aye
2015-2016-10,2015-2016,10,22,Jeffrey L Boyd,Aye
2015-2016-10,2015-2016,10,23,Joseph Vaccaro,Aye
2015-2016-10,2015-2016,10,24,Scott Ogilvie,Aye
2015-2016-10,2015-2016,10,25,Shane Cohn,Aye
2015-2016-10,2015-2016,10,26,Frank Williamson,Aye
2015-2016-10,2015-2016,10,27,Chris Carter,Aye
2015-2016-10,2015-2016,10,28,Lyda Krewson,Aye
2015-2016-10,2015-2016,10,President,Lewis E Reed,Aye
2015-2016-10,2015-2016,10,3,Freeman M Bosley Sr.,Absent
2015-2016-10,2015-2016,10,4,Samuel L Moore,Absent
2015-2016-10,2015-2016,10,8,Stephen Conway,Absent
2015-2016-10,2015-2016,10,17,Joseph D Roddy,Absent
2015-2016-10,2015-2016,10,21,Antonio D French,Absent
2015-2016-12,2015-2016,12,1,Sharon Tyus,Aye
2015-2016-12,2015-2016,12,2,Dionne Flowers,Aye
2015-2016-12,2015-2016,12,5,Tammika Hubbard,Aye
2015-2016-12,2015-2016,12,6,Christine Ingrassia,Aye
2015-2016-12,2015-2016,12,7,Jack Coatar,Aye
2015-2016-12,2015-2016,12,9,Kenneth Ortmann,Aye
2015-2016-12,2015-2016,12,10,Joseph Vollmer,Aye
2015-2016-12,2015-2016,12,11,Thomas A Villa,Aye
2015-2016-12,2015-2016,12,12,Larry Arnowitz,Aye
2015-2016-12,2015-2016,12,13,Beth Murphy,Aye
2015-2016-12,2015-2016,12,14,Carol Howard,Aye
2015-2016-12,2015-2016,12,15,Megan E. Green,Aye
2015-2016-12,2015-2016,12,16,Donna Baringer,Aye
2015-2016-12,2015-2016,12,18,Terry Kennedy,Aye
2015-2016-12,2015-2016,12,19,Marlene E Davis,Aye
2015-2016-12,2015-2016,12,20,Cara Spencer,Aye
2015-2016-12,2015-2016,12,22,Jeffrey L Boyd,Aye
2015-2016-12,2015-2016,12,23,Joseph Vaccaro,Aye
2015-2016-12,2015-2016,12,24,Scott Ogilvie,Aye
2015-2016-12,2015-2016,12,25,Shane Cohn,Aye
2015-2016-12,2015-2016,12,26,Frank Williamson,Aye
2015-2016-12,2015-2016,12,27,Chris Carter,Aye
2015-2016-12,2015-2016,12,28,Lyda Krewson,Aye
2015-2016-12,2015-2016,12,President,Lewis E Reed,Aye
2015-2016-12,2015-2016,12,3,Freeman M Bosley Sr.,Absent
2015-2016-12,2015-2016,12,4,Samuel L Moore,Absent
2015-2016-12,2015-2016,12,8,Stephen Conway,Absent
2015-2016-12,2015-2016,12,17,Joseph D Roddy,Absent
2015-2016-12,2015-2016,12,21,Antonio D French,Absent
2015-2016-21,2015-2016,21,1,Sharon Tyus,Aye
2015-2016-21,2015-2016,21,2,Dionne Flowers,Aye
2015-2016-21,2015-2016,21,5,Tammika Hubbard,Aye
2015-2016-21,2015-2016,21,6,Christine Ingrassia,Aye
2015-2016-21,2015-2016,21,7,Jack Coatar,Aye
2015-2016-21,2015-2016,21,9,Kenneth Ortmann,Aye
2015-2016-21,2015-2016,21,10,Joseph Vollmer,Aye
2015-2016-21,2015-2016,21,11,Thomas A Villa,Aye
2015-2016-21,2015-2016,21,12,Larry Arnowitz,Aye
2015-2016-21,2015-2016,21,13,Beth Murphy,Aye
2015-2016-21,2015-2016,21,14,Carol Howard,Aye
2015-2016-21,2015-2016,21,15,Megan E. Green,Aye
2015-2016-21,2015-2016,21,16,Donna Baringer,Aye
2015-2016-21,2015-2016,21,18,Terry Kennedy,Aye
2015-2016-21,2015-2016,21,19,Marlene E Davis,Aye
2015-2016-21,2015-2016,21,20,Cara Spencer,Aye
2015-2016-21,2015-2016,21,22,Jeffrey L Boyd,Aye
2015-2016-21,2015-2016,21,23,Joseph Vaccaro,Aye
2015-2016-21,2015-2016,21,24,Scott Ogilvie,Aye
2015-2016-21,2015-2016,21,25,Shane Cohn,Aye
2015-2016-21,2015-2016,21,26,Frank Williamson,Aye
2015-2016-21,2015-2016,21,27,Chris Carter,Aye
2015-2016-21,2015-2016,21,28,Lyda Krewson,Aye
2015-2016-21,2015-2016,21,President,Lewis E Reed,Aye
2015-2016-21,2015-2016,21,3,Freeman M Bosley Sr.,Absent
2015-2016-21,2015-2016,21,4,Samuel L Moore,Absent
2015-2016-21,2015-2016,21,8,Stephen Conway,Absent
2015-2016-21,2015-2016,21,17,Joseph D Roddy,Absent
2015-2016-21,2015-2016,21,21,Antonio D French,Absent
2015-2016-23,2015-2016,23,1,Sharon Tyus,Aye
2015-2016-23,2015-2016,23,2,Dionne Flowers,Aye
2015-2016-23,2015-2016,23,5,Tammika Hubbard,Aye
2015-2016-23,2015-2016,23,6,Christine Ingrassia,Aye
2015-2016-23,2015-2016,23,7,Jack Coatar,Aye
2015-2016-23,2015-2016,23,9,Kenneth Ortmann,Aye
2015-2016-23,2015-2016,23,10,Joseph Vollmer,Aye
2015-2016-23,2015-2016,23,11,Thomas A Villa,Aye
2015-2016-23,2015-2016,23,12,Larry Arnowitz,Aye
2015-2016-23,2015-2016,23,13,Beth Murphy,Aye
2015-2016-23,2015-2016,23,14,Carol Howard,Aye
2015-2016-23,2015-2016,23,15,Megan E. Green,Aye
2015-2016-23,2015-2016,23,16,Donna Baringer,Aye
2015-2016-23,2015-2016,23,18,Terry Kennedy,Aye
2015-2016-23,2015-2016,23,19,Marlene E Davis,Aye
2015-2016-23,2015-2016,23,20,Cara Spencer,Aye
2015-2016-23,2015-2016,23,22,Jeffrey L Boyd,Aye
2015-2016-23,2015-2016,23,23,Joseph Vaccaro,Aye
2015-2016-23,2015-2016,23,24,Scott Ogilvie,Aye
2015-2016-23,2015-2016,23,25,Shane Cohn,Aye
2015-2016-23,2015-2016,23,26,Frank Williamson,Aye
2015-2016-23,2015-2016,23,27,Chris Carter,Aye
2015-2016-23,2015-2016,23,28,Lyda Krewson,Aye
2015-2016-23,2015-2016,23,President,Lewis E Reed,Aye
2015-2016-23,2015-2016,23,3,Freeman M Bosley Sr.,Absent
2015-2016-23,2015-2016,23,4,Samuel L Moore,Absent
2015-2016-23,2015-2016,23,8,Stephen Conway,Absent
2015-2016-23,2015-2016,23,17,Joseph D Roddy,Absent
2015-2016-23,2015-2016,23,21,Antonio D French,Absent
2015-2016-24,2015-2016,24,1,Sharon Tyus,Aye
2015-2016-24,2015-2016,24,2,Dionne Flowers,Aye
2015-2016-24,2015-2016,24,5,Tammika Hubbard,Aye
2015-2016-24,2015-2016,24,6,Christine Ingrassia,Aye
2015-2016-24,2015-2016,24,7,Jack Coatar,Aye
2015-2016-24,2015-2016,24,9,Kenneth Ortmann,Aye
2015-2016-24,2015-2016,24,10,Joseph Vollmer,Aye
2015-2016-24,2015-2016,24,11,Thomas A Villa,Aye
2015-2016-24,2015-2016,24,12,Larry Arnowitz,Aye
2015-2016-24,2015-2016,24,13,Beth Murphy,Aye
2015-2016-24,2015-2016,24,14,Carol Howard,Aye
2015-2016-24,2015-2016,24,15,Megan E. Green,Aye
2015-2016-24,2015-2016,24,16,Donna Baringer,Aye
2015-2016-24,2015-2016,24,18,Terry Kennedy,Aye
2015-2016-24,2015-2016,24,19,Marlene E Davis,Aye
2015-2016-24,2015-2016,24,20,Cara Spencer,Aye
2015-2016-24,2015-2016,24,22,Jeffrey L Boyd,Aye
2015-2016-24,2015-2016,24,23,Joseph Vaccaro,Aye
2015-2016-24,2015-2016,24,24,Scott Ogilvie,Aye
2015-2016-24,2015-2016,24,25,Shane Cohn,Aye
2015-2016-24,2015-2016,24,26,Frank Williamson,Aye
2015-2016-24,2015-2016,24,27,Chris Carter,Aye
2015-2016-24,2015-2016,24,28,Lyda Krewson,Aye
2015-2016-24,2015-2016,24,President,Lewis E Reed,Aye
2015-2016-24,2015-2016,24,3,Freeman M Bosley Sr.,Absent
2015-2016-24,2015-2016,24,4,Samuel L Moore,Absent
2015-2016-24,2015-2016,24,8,Stephen Conway,Absent
2015-2016-24,2015-2016,24,17,Joseph D Roddy,Absent
2015-2016-24,2015-2016,24,21,Antonio D French,Absent
2015-2016-26,2015-2016,26,1,Sharon Tyus,Aye
2015-2016-26,2015-2016,26,2,Dionne Flowers,Aye
2015-2016-26,2015-2016,26,5,Tammika Hubbard,Aye
2015-2016-26,2015-2016,26,6,Christine Ingrassia,Aye
2015-2016-26,2015-2016,26,7,Jack Coatar,Aye
2015-2016-26,2015-2016,26,9,Kenneth Ortmann,Aye
2015-2016-26,2015-2016,26,10,Joseph Vollmer,Aye
2015-2016-26,2015-2016,26,11,Thomas A Villa,Aye
2015-2016-26,2015-2016,26,12,Larry Arnowitz,Aye
2015-2016-26,2015-2016,26,13,Beth Murphy,Aye
2015-2016-26,2015-2016,26,14,Carol Howard,Aye
2015-2016-26,2015-2016,26,15,Megan E. Green,Aye
2015-2016-26,2015-2016,26,16,Donna Baringer,Aye
2015-2016-26,2015-2016,26,18,Terry Kennedy,Aye
2015-2016-26,2015-2016,26,19,Marlene E Davis,Aye
2015-2016-26,2015-2016,26,20,Cara Spencer,Aye
2015-2016-26,2015-2016,26,22,Jeffrey L Boyd,Aye
2015-2016-26,2015-2016,26,23,Joseph Vaccaro,Aye
2015-2016-26,2015-2016,26,24,Scott Ogilvie,Aye
2015-2016-26,2015-2016,26,25,Shane Cohn,Aye
2015-2016-26,2015-2016,26,26,Frank Williamson,Aye
2015-2016-26,2015-2016,26,27,Chris Carter,Aye
2015-2016-26,2015-2016,26,28,Lyda Krewson,Aye
2015-2016-26,2015-2016,26,President,Lewis E Reed,Aye
2015-2016-26,2015-2016,26,3,Freeman M Bosley Sr.,Absent
2015-2016-26,2015-2016,26,4,Samuel L Moore,Absent
2015-2016-26,2015-2016,26,8,Stephen Conway,Absent
2015-2016-26,2015-2016,26,17,Joseph D Roddy,Absent
2015-2016-26,2015-2016,26,21,Antonio D French,Absent
2015-2016-27,2015-2016,27,1,Sharon Tyus,Aye
2015-2016-27,2015-2016,27,2,Dionne Flowers,Aye
2015-2016-27,2015-2016,27,5,Tammika Hubbard,Aye
2015-2016-27,2015-2016,27,6,Christine Ingrassia,Aye
2015-2016-27,2015-2016,27,7,Jack Coatar,Aye
2015-2016-27,2015-2016,27,9,Kenneth Ortmann,Aye
2015-2016-27,2015-2016,27,10,Joseph Vollmer,Aye
2015-2016-27,2015-2016,27,11,Thomas A Villa,Aye
2015-2016-27,2015-2016,27,12,Larry Arnowitz,Aye
2015-2016-27,2015-2016,27,13,Beth Murphy,Aye
2015-2016-27,2015-2016,27,14,Carol Howard,Aye
2015-2016-27,2015-2016,27,15,Megan E. Green,Aye
2015-2016-27,2015-2016,27,16,Donna Baringer,Aye
2015-2016-27,2015-2016,27,18,Terry Kennedy,Aye
2015-2016-27,2015-2016,27,19,Marlene E Davis,Aye
2015-2016-27,2015-2016,27,20,Cara Spencer,Aye
2015-2016-27,2015-2016,27,22,Jeffrey L Boyd,Aye
2015-2016-27,2015-2016,27,23,Joseph Vaccaro,Aye
2015-2016-27,2015-2016,27,24,Scott Ogilvie,Aye
2015-2016-27,2015-2016,27,25,Shane Cohn,Aye
2015-2016-27,2015-2016,27,26,Frank Williamson,Aye
2015-2016-27,2015-2016,27,27,Chris Carter,Aye
2015-2016-27,2015-2016,27,28,Lyda Krewson,Aye
2015-2016-27,2015-2016,27,President,Lewis E Reed,Aye
2015-2016-27,2015-2016,27,3,Freeman M Bosley Sr.,Absent
2015-2016-27,2015-2016,27,4,Samuel L Moore,Absent
2015-2016-27,2015-2016,27,8,Stephen Conway,Absent
2015-2016-27,2015-2016,27,17,Joseph D Roddy,Absent
2015-2016-27,2015-2016,27,21,Antonio D French,Absent
2015-2016-28,2015-2016,28,1,Sharon Tyus,Aye
2015-2016-28,2015-2016,28,2,Dionne Flowers,Aye
2015-2016-28,2015-2016,28,5,Tammika Hubbard,Aye
2015-2016-28,2015-2016,28,6,Christine Ingrassia,Aye
2015-2016-28,2015-2016,28,7,Jack Coatar,Aye
2015-2016-28,2015-2016,28,9,Kenneth Ortmann,Aye
2015-2016-28,2015-2016,28,10,Joseph Vollmer,Aye
2015-2016-28,2015-2016,28,11,Thomas A Villa,Aye
2015-2016-28,2015-2016,28,12,Larry Arnowitz,Aye
2015-2016-28,2015-2016,28,13,Beth Murphy,Aye
2015-2016-28,2015-2016,28,14,Carol Howard,Aye
2015-2016-28,2015-2016,28,15,Megan E. Green,Aye
2015-2016-28,2015-2016,28,16,Donna Baringer,Aye
2015-2016-28,2015-2016,28,18,Terry Kennedy,Aye
2015-2016-28,2015-2016,28,19,Marlene E Davis,Aye
2015-2016-28,2015-2016,28,20,Cara Spencer,Aye
2015-2016-28,2015-2016,28,22,Jeffrey L Boyd,Aye
2015-2016-28,2015-2016,28,23,Joseph Vaccaro,Aye
2015-2016-28,2015-2016,28,24,Scott Ogilvie,Aye
2015-2016-28,2015-2016,28,25,Shane Cohn,Aye
2015-2016-28,2015-2016,28,26,Frank Williamson,Aye
2015-2016-28,2015-2016,28,27,Chris Carter,Aye
2015-2016-28,2015-2016,28,28,Lyda Krewson,Aye
2015-2016-28,2015-2016,28,President,Lewis E Reed,Aye
2015-2016-28,2015-2016,28,3,Freeman M Bosley Sr.,Absent
2015-2016-28,2015-2016,28,4,Samuel L Moore,Absent
2015-2016-28,2015-2016,28,8,Stephen Conway,Absent
2015-2016-28,2015-2016,28,17,Joseph D Roddy,Absent
2015-2016-28,2015-2016,28,21,Antonio D French,Absent
2015-2016-29,2015-2016,29,1,Sharon Tyus,Aye
2015-2016-29,2015-2016,29,2,Dionne Flowers,Aye
2015-2016-29,2015-2016,29,5,Tammika Hubbard,Aye
2015-2016-29,2015-2016,29,6,Christine Ingrassia,Aye
2015-2016-29,2015-2016,29,7,Jack Coatar,Aye
2015-2016-29,2015-2016,29,9,Kenneth Ortmann,Aye
2015-2016-29,2015-2016,29,10,Joseph Vollmer,Aye
2015-2016-29,2015-2016,29,11,Thomas A Villa,Aye
2015-2016-29,2015-2016,29,12,Larry Arnowitz,Aye
2015-2016-29,2015-2016,29,13,Beth Murphy,Aye
2015-2016-29,2015-2016,29,14,Carol Howard,Aye
2015-2016-29,2015-2016,29,15,Megan E. Green,Aye
2015-2016-29,2015-2016,29,16,Donna Baringer,Aye
2015-2016-29,2015-2016,29,18,Terry Kennedy,Aye
2015-2016-29,2015-2016,29,19,Marlene E Davis,Aye
2015-2016-29,2015-2016,29,20,Cara Spencer,Aye
2015-2016-29,2015-2016,29,22,Jeffrey L Boyd,Aye
2015-2016-29,2015-2016,29,23,Joseph Vaccaro,Aye
2015-2016-29,2015-2016,29,24,Scott Ogilvie,Aye
2015-2016-29,2015-2016,29,25,Shane Cohn,Aye
2015-2016-29,2015-2016,29,26,Frank Williamson,Aye
2015-2016-29,2015-2016,29,27,Chris Carter,Aye
2015-2016-29,2015-2016,29,28,Lyda Krewson,Aye
2015-2016-29,2015-2016,29,President,Lewis E Reed,Aye
2015-2016-29,2015-2016,29,3,Freeman M Bosley Sr.,Absent
2015-2016-29,2015-2016,29,4,Samuel L Moore,Absent
2015-2016-29,2015-2016,29,8,Stephen Conway,Absent
2015-2016-29,2015-2016,29,17,Joseph D Roddy,Absent
2015-2016-29,2015-2016,29,21,Antonio D French,Absent
2015-2016-30,2015-2016,30,1,Sharon Tyus,Aye
2015-2016-30,2015-2016,30,2,Dionne Flowers,Aye
2015-2016-30,2015-2016,30,5,Tammika Hubbard,Aye
2015-2016-30,2015-2016,30,6,Christine Ingrassia,Aye
2015-2016-30,2015-2016,30,7,Jack Coatar,Aye
2015-2016-30,2015-2016,30,9,Kenneth Ortmann,Aye
2015-2016-30,2015-2016,30,10,Joseph Vollmer,Aye
2015-2016-30,2015-2016,30,11,Thomas A Villa,Aye
2015-2016-30,2015-2016,30,12,Larry Arnowitz,Aye
2015-2016-30,2015-2016,30,13,Beth Murphy,Aye
2015-2016-30,2015-2016,30,14,Carol Howard,Aye
2015-2016-30,2015-2016,30,15,Megan E. Green,Aye
2015-2016-30,2015-2016,30,16,Donna Baringer,Aye
2015-2016-30,2015-2016,30,18,Terry Kennedy,Aye
2015-2016-30,2015-2016,30,19,Marlene E Davis,Aye
2015-2016-30,2015-2016,30,20,Cara Spencer,Aye
2015-2016-30,2015-2016,30,22,Jeffrey L Boyd,Aye
2015-2016-30,2015-2016,30,23,Joseph Vaccaro,Aye
2015-2016-30,2015-2016,30,24,Scott Ogilvie,Aye
2015-2016-30,2015-2016,30,25,Shane Cohn,Aye
2015-2016-30,2015-2016,30,26,Frank Williamson,Aye
2015-2016-30,2015-2016,30,27,Chris Carter,Aye
2015-2016-30,2015-2016,30,28,Lyda Krewson,Aye
2015-2016-30,2015-2016,30,President,Lewis E Reed,Aye
2015-2016-30,2015-2016,30,3,Freeman M Bosley Sr.,Absent
2015-2016-30,2015-2016,30,4,Samuel L Moore,Absent
2015-2016-30,2015-2016,30,8,Stephen Conway,Absent
2015-2016-30,2015-2016,30,17,Joseph D Roddy,Absent
2015-2016-30,2015-2016,30,21,Antonio D French,Absent
2015-2016-31,2015-2016,31,1,Sharon Tyus,Aye
2015-2016-31,2015-2016,31,2,Dionne Flowers,Aye
2015-2016-31,2015-2016,31,5,Tammika Hubbard,Aye
2015-2016-31,2015-2016,31,6,Christine Ingrassia,Aye
2015-2016-31,2015-2016,31,7,Jack Coatar,Aye
2015-2016-31,2015-2016,31,9,Kenneth Ortmann,Aye
2015-2016-31,2015-2016,31,10,Joseph Vollmer,Aye
2015-2016-31,2015-2016,31,11,Thomas A Villa,Aye
2015-2016-31,2015-2016,31,12,Larry Arnowitz,Aye
2015-2016-31,2015-2016,31,13,Beth Murphy,Aye
2015-2016-31,2015-2016,31,14,Carol Howard,Aye
2015-2016-31,2015-2016,31,15,Megan E. Green,Aye
2015-2016-31,2015-2016,31,16,Donna Baringer,Aye
2015-2016-31,2015-2016,31,18,Terry Kennedy,Aye
2015-2016-31,2015-2016,31,19,Marlene E Davis,Aye
2015-2016-31,2015-2016,31,20,Cara Spencer,Aye
2015-2016-31,2015-2016,31,22,Jeffrey L Boyd,Aye
2015-2016-31,2015-2016,31,23,Joseph Vaccaro,Aye
2015-2016-31,2015-2016,31,24,Scott Ogilvie,Aye
2015-2016-31,2015-2016,31,25,Shane Cohn,Aye
2015-2016-31,2015-2016,31,26,Frank Williamson,Aye
2015-2016-31,2015-2016,31,27,Chris Carter,Aye
2015-2016-31,2015-2016,31,28,Lyda Krewson,Aye
2015-2016-31,2015-2016,31,President,Lewis E Reed,Aye
2015-2016-31,2015-2016,31,3,Freeman M Bosley Sr.,Absent
2015-2016-31,2015-2016,31,4,Samuel L Moore,Absent
2015-2016-31,2015-2016,31,8,Stephen Conway,Absent
2015-2016-31,2015-2016,31,17,Joseph D Roddy,Absent
2015-2016-31,2015-2016,31,21,Antonio D French,Absent
2015-2016-32,2015-2016,32,1,Sharon Tyus,Aye
2015-2016-32,2015-2016,32,2,Dionne Flowers,Aye
2015-2016-32,2015-2016,32,5,Tammika Hubbard,Aye
2015-2016-32,2015-2016,32,6,Christine Ingrassia,Aye
2015-2016-32,2015-2016,32,7,Jack Coatar,Aye
2015-2016-32,2015-2016,32,9,Kenneth Ortmann,Aye
2015-2016-32,2015-2016,32,10,Joseph Vollmer,Aye
2015-2016-32,2015-2016,32,11,Thomas A Villa,Aye
2015-2016-32,2015-2016,32,12,Larry Arnowitz,Aye
2015-2016-32,2015-2016,32,13,Beth Murphy,Aye
2015-2016-32,2015-2016,32,14,Carol Howard,Aye
2015-2016-32,2015-2016,32,15,Megan E. Green,Aye
2015-2016-32,2015-2016,32,16,Donna Baringer,Aye
2015-2016-32,2015-2016,32,18,Terry Kennedy,Aye
2015-2016-32,2015-2016,32,19,Marlene E Davis,Aye
2015-2016-32,2015-2016,32,20,Cara Spencer,Aye
2015-2016-32,2015-2016,32,22,Jeffrey L Boyd,Aye
2015-2016-32,2015-2016,32,23,Joseph Vaccaro,Aye
2015-2016-32,2015-2016,32,24,Scott Ogilvie,Aye
2015-2016-32,2015-2016,32,25,Shane Cohn,Aye
2015-2016-32,2015-2016,32,26,Frank Williamson,Aye
2015-2016-32,2015-2016,32,27,Chris Carter,Aye
2015-2016-32,2015-2016,32,28,Lyda Krewson,Aye
2015-2016-32,2015-2016,32,President,Lewis E Reed,Aye
2015-2016-32,2015-2016,32,3,Freeman M Bosley Sr.,Absent
2015-2016-32,2015-2016,32,4,Samuel L Moore,Absent
2015-2016-32,2015-2016,32,8,Stephen Conway,Absent
2015-2016-32,2015-2016,32,17,Joseph D Roddy,Absent
2015-2016-32,2015-2016,32,21,Antonio D French,Absent
2015-2016-33,2015-2016,33,1,Sharon Tyus,Aye
2015-2016-33,2015-2016,33,2,Dionne Flowers,Aye
2015-2016-33,2015-2016,33,5,Tammika Hubbard,Aye
2015-2016-33,2015-2016,33,6,Christine Ingrassia,Aye
2015-2016-33,2015-2016,33,7,Jack Coatar,Aye
2015-2016-33,2015-2016,33,9,Kenneth Ortmann,Aye
2015-2016-33,2015-2016,33,10,Joseph Vollmer,Aye
2015-2016-33,2015-2016,33,11,Thomas A Villa,Aye
2015-2016-33,2015-2016,33,12,Larry Arnowitz,Aye
2015-2016-33,2015-2016,33,13,Beth Murphy,Aye
2015-2016-33,2015-2016,33,14,Carol Howard,Aye
2015-2016-33,2015-2016,33,15,Megan E. Green,Aye
2015-2016-33,2015-2016,33,16,Donna Baringer,Aye
2015-2016-33,2015-2016,33,18,Terry Kennedy,Aye
2015-2016-33,2015-2016,33,19,Marlene E Davis,Aye
2015-2016-33,2015-2016,33,20,Cara Spencer,Aye
2015-2016-33,2015-2016,33,22,Jeffrey L Boyd,Aye
2015-2016-33,2015-2016,33,23,Joseph Vaccaro,Aye
2015-2016-33,2015-2016,33,24,Scott Ogilvie,Aye
2015-2016-33,2015-2016,33,25,Shane Cohn,Aye
2015-2016-33,2015-2016,33,26,Frank Williamson,Aye
2015-2016-33,2015-2016,33,27,Chris Carter,Aye
2015-2016-33,2015-2016,33,28,Lyda Krewson,Aye
2015-2016-33,2015-2016,33,President,Lewis E Reed,Aye
2015-2016-33,2015-2016,33,3,Freeman M Bosley Sr.,Absent
2015-2016-33,2015-2016,33,4,Samuel L Moore,Absent
2015-2016-33,2015-2016,33,8,Stephen Conway,Absent
2015-2016-33,2015-2016,33,17,Joseph D Roddy,Absent
2015-2016-33,2015-2016,33,21,Antonio D French,Absent
2015-2016-9,2015-2016,9,1,Sharon Tyus,Aye
2015-2016-9,2015-2016,9,2,Dionne Flowers,Aye
2015-2016-9,2015-2016,9,5,Tammika Hubbard,Aye
2015-2016-9,2015-2016,9,6,Christine Ingrassia,Aye
2015-2016-9,2015-2016,9,7,Jack Coatar,Aye
2015-2016-9,2015-2016,9,9,Kenneth Ortmann,Aye
2015-2016-9,2015-2016,9,10,Joseph Vollmer,Aye
2015-2016-9,2015-2016,9,12,Larry Arnowitz,Aye
2015-2016-9,2015-2016,9,13,Beth Murphy,Aye
2015-2016-9,2015-2016,9,14,Carol Howard,Aye
2015-2016-9,2015-2016,9,15,Megan E. Green,Aye
2015-2016-9,2015-2016,9,16,Donna Baringer,Aye
2015-2016-9,2015-2016,9,17,Joseph D Roddy,Aye
2015-2016-9,2015-2016,9,18,Terry Kennedy,Aye
2015-2016-9,2015-2016,9,19,Marlene E Davis,Aye
2015-2016-9,2015-2016,9,20,Cara Spencer,Aye
2015-2016-9,2015-2016,9,22,Jeffrey L Boyd,Aye
2015-2016-9,2015-2016,9,23,Joseph Vaccaro,Aye
2015-2016-9,2015-2016,9,24,Scott Ogilvie,Aye
2015-2016-9,2015-2016,9,25,Shane Cohn,Aye
2015-2016-9,2015-2016,9,26,Frank Williamson,Aye
2015-2016-9,2015-2016,9,27,Chris Carter,Aye
2015-2016-9,2015-2016,9,28,Lyda Krewson,Aye
2015-2016-9,2015-2016,9,President,Lewis E Reed,Aye
2015-2016-9,2015-2016,9,11,Thomas A Villa,Abstain
2015-2016-9,2015-2016,9,3,Freeman M Bosley Sr.,Absent
